Rm,Sm,Rn,Sn,RS_Gr,RS_Gn,chi2_pvalue,diff_entropy,lsb_diff_entropy,median_prefix_p,chi2_stat,label,photo_id,variant,method,p,density,changed_frac
27106,15872,21778,13273,0.171417236328125,0.1297760009765625,0.0,4.229460852734735,0.997069239120687,1.4910949158089458e-07,16406.19159767303,1,4,v0,nsF5,3,0.25,0.0316
26370,16089,21091,13388,0.1568756103515625,0.1175384521484375,0.0,4.230436829008712,0.9979086592621238,5.761349299661784e-06,13826.560339659642,1,4,v1,nsF5,3,0.55,0.0694
26059,16117,20739,13414,0.151702880859375,0.1117706298828125,0.0,4.230743314633269,0.9983604300289245,3.249784970433014e-09,12217.988112779489,1,4,v2,nsF5,2,0.35,0.0887
24640,16692,19496,13788,0.12127685546875,0.08709716796875,0.0,4.2295321840818945,0.9996411767709978,1.2732478397180599e-16,5779.128194209751,1,4,v3,nsF5,2,0.85,0.2153
25975,16405,20880,13580,0.146026611328125,0.11138916015625,0.0,4.231193394729133,0.9977700522173992,9.947211319427202e-05,14241.026628168334,1,4,v4,matrix,3,0.5,0.0626
23264,17829,18696,14444,0.0829315185546875,0.06488037109375,0.0,4.232316141544476,0.9995421624702654,1.150933064113382e-05,6326.230537125833,1,4,v5,matrix,2,0.8,0.2011
44468,3389,43301,4599,0.6268157958984375,0.590545654296875,0.0,1.9605199147610537,0.9113609085041219,0.0,24552.022812886462,0,5,clean,,,,
42744,3605,41339,4738,0.5972137451171875,0.5584869384765625,0.0,2.0060773110442174,0.9318619808722604,0.0,22277.81112292171,1,5,v0,nsF5,3,0.25,0.0313
40909,3962,39389,5108,0.5637664794921875,0.5230865478515625,0.0,2.0513640686965093,0.9517478794101555,0.0,19420.766823447164,1,5,v1,nsF5,3,0.55,0.0691
40086,4224,38377,5285,0.547210693359375,0.50494384765625,0.0,2.0711638039519324,0.9600779170626629,0.0,17544.246700816937,1,5,v2,nsF5,2,0.35,0.0884
35944,5776,33725,6658,0.4603271484375,0.4130096435546875,0.0,2.1523345671782845,0.991062040713439,0.0,10294.6472342989,1,5,v3,nsF5,2,0.85,0.2144
37709,4629,36428,5755,0.5047607421875,0.4680328369140625,0.0,2.044160475078257,0.9485750784088169,0.0,18922.26148853249,1,5,v4,matrix,3,0.5,0.0627
26922,8743,25573,9508,0.2773895263671875,0.2451324462890625,0.0,2.1612258016294086,0.9891663101274666,0.0,8253.189124050787,1,5,v5,matrix,2,0.8,0.2014
59645,967,59645,967,0.895355224609375,0.895355224609375,0.0,0.49719471108094304,0.49719471108094304,0.0,133862.57887480754,0,6,clean,,,,
58759,970,58640,972,0.8817901611328125,0.87994384765625,0.0,0.6614917720584649,0.6300487816162483,0.0,134659.70249410858,1,6,v0,nsF5,3,0.25,0.0321
57775,1060,57513,1075,0.8654022216796875,0.861175537109375,0.0,0.8028024588767397,0.7464993075555155,0.0,135492.4101776073,1,6,v1,nsF5,3,0.55,0.0702
56852,1260,56524,1246,0.8482666015625,0.843475341796875,0.0,0.852381432008413,0.7841017229215005,0.0,136190.62752921437,1,6,v2,nsF5,2,0.35,0.0876
54104,2163,53409,2102,0.7925567626953125,0.7828826904296875,0.0,1.0695540684328988,0.9505668528932194,0.0,139455.95535819422,1,6,v3,nsF5,2,0.85,0.2132
47306,2127,47151,2119,0.6893768310546875,0.6871337890625,0.0,0.7840216057230996,0.7300407517802334,0.0,100010.89156124704,1,6,v4,matrix,3,0.5,0.0639
29887,7449,29456,7433,0.342376708984375,0.3360443115234375,0.0,1.0814001288971193,0.941214006329011,0.0,47710.25000202865,1,6,v5,matrix,2,0.8,0.2006
30720,13537,25096,11447,0.2621917724609375,0.2082672119140625,1.304300289034726e-58,4.6811471925541,0.998066596403159,2.1459420423246604e-56,575.3962529800176,0,7,clean,,,,
30349,13673,24639,11538,0.25445556640625,0.1999053955078125,1.1834812702431684e-58,4.683896236387393,0.99850090185102,6.419253769293579e-56,575.643759207736,1,7,v0,nsF5,3,0.25,0.0317
29895,13888,24210,11640,0.2442474365234375,0.191802978515625,1.301932353147574e-57,4.686624992072512,0.9989262303184416,9.620212088516463e-54,569.5295317780344,1,7,v1,nsF5,3,0.55,0.0693
29747,13816,23994,11570,0.2430877685546875,0.1895751953125,8.438220598477826e-57,4.687473047830357,0.9991677401093233,3.104707354116759e-55,564.7517190741232,1,7,v2,nsF5,2,0.35,0.0886
28773,14429,22888,12020,0.2188720703125,0.16583251953125,2.4939211779117892e-52,4.691657975936038,0.9998286748739991,2.412736730705896e-44,538.2259269063047,1,7,v3,nsF5,2,0.85,0.2149
28537,14326,23079,11992,0.2168426513671875,0.1691741943359375,2.8058954311141696e-43,4.687281636360558,0.9988664671694498,2.7784998855609173e-41,483.25233238167857,1,7,v4,matrix,3,0.5,0.0626
24757,16173,19649,13557,0.1309814453125,0.09295654296875,8.9271743976146e-17,4.697926986129296,0.9997868771659749,3.7039933561397696e-14,304.2881662985075,1,7,v5,matrix,2,0.8,0.2009
25400,20749,18788,15046,0.0709686279296875,0.057098388671875,7.578894833811974e-47,5.714644829295128,0.9996907487059843,9.092716755510445e-48,508.85534775006187,0,8,clean,,,,
25252,20787,18595,15026,0.0681304931640625,0.0544586181640625,2.6706254333247404e-41,5.714084475827961,0.9997939270555598,4.975739794089376e-43,474.5683484282972,1,8,v0,nsF5,3,0.25,0.0318
25142,20833,18495,15163,0.0657501220703125,0.05084228515625,3.187665907692769e-39,5.713236388064667,0.9998784624772643,5.055349324187882e-40,461.5081520162385,1,8,v1,nsF5,3,0.55,0.0704
25076,20821,18484,15026,0.0649261474609375,0.052764892578125,2.844040411179901e-39,5.712996592765214,0.9998709780347093,5.762300822232272e-39,461.8212223230899,1,8,v2,nsF5,2,0.35,0.0890
24824,20911,18152,15119,0.0597076416015625,0.0462799072265625,2.800211840635e-47,5.709026479673345,0.999991369005387,1.0231981616263693e-40,511.4953592407354,1,8,v3,nsF5,2,0.85,0.2169
24753,21012,18194,15263,0.0570831298828125,0.0447235107421875,2.5621197422946557e-28,5.715020004241298,0.9998396271620318,1.0895616271404528e-28,390.3175212619131,1,8,v4,matrix,3,0.5,0.0626
23824,21517,17404,15571,0.0352020263671875,0.0279693603515625,1.4537646338948566e-14,5.714645010948604,0.9999779350931993,2.5464658109040975e-13,289.81770680851116,1,8,v5,matrix,2,0.8,0.1999
31676,5209,26790,9041,0.4038543701171875,0.2708282470703125,1.975641708910243e-70,2.455927200454812,0.9998370680748301,1.0614020797416961e-35,627.2937950217041,0,9,clean,,,,
31359,5392,26620,9116,0.3962249755859375,0.26708984375,6.189341103998972e-71,2.4650718840205332,0.9999005476102285,8.34855137667541e-37,630.137794405435,1,9,v0,nsF5,3,0.25,0.0315
30980,5690,26362,9244,0.385894775390625,0.261199951171875,3.7218216998969974e-73,2.475129072493435,0.9999271631254065,3.885848509644087e-39,642.63468832022,1,9,v1,nsF5,3,0.55,0.0694
30722,5773,26133,9256,0.3806915283203125,0.2575225830078125,7.209472915705274e-62,2.4794160456755185,0.9999404073770151,6.227442858963577e-32,578.5105136084036,1,9,v2,nsF5,2,0.35,0.0882
29993,6487,25511,9619,0.358673095703125,0.24249267578125,7.835902302013982e-55,2.5033402385693577,0.9999841345082154,1.2019923217480287e-30,537.6485524317491,1,9,v3,nsF5,2,0.85,0.2144
29043,6486,25028,10005,0.3441925048828125,0.2292327880859375,1.337472640700164e-51,2.475077482225656,0.9999235168654539,7.774052778797847e-27,518.5992634611163,1,9,v4,matrix,3,0.5,0.0626
24057,9617,21414,12110,0.2203369140625,0.1419677734375,1.7138139041850694e-14,2.5185738824663373,0.9999840827446278,2.484867662106226e-07,274.4869171141017,1,9,v5,matrix,2,0.8,0.2004
31761,3796,27512,8731,0.4267120361328125,0.2865753173828125,1.0648314789500511e-69,2.414705825651252,0.9998521976645157,4.400642346061113e-53,629.317903613519,0,10,clean,,,,
31535,3978,27175,8798,0.4204864501953125,0.2804107666015625,2.192054408892316e-65,2.425111644609977,0.9998908695737883,2.1280394975913485e-47,604.7292076182306,1,10,v0,nsF5,3,0.25,0.0319
31106,4290,26821,8846,0.4091796875,0.2742767333984375,2.3400965599162176e-64,2.4364358081964004,0.9999222625746377,1.8076307559609286e-47,598.8319402738097,1,10,v1,nsF5,3,0.55,0.0701
30785,4365,26800,8950,0.40313720703125,0.272369384765625,2.3666094975042104e-66,2.441996755182881,0.9998873829977035,1.5754718293087406e-51,610.2602025630014,1,10,v2,nsF5,2,0.35,0.0890
29915,5112,26080,9223,0.3784637451171875,0.2572174072265625,1.2315358680469638e-68,2.4684211337304496,0.9999694011522765,2.351003430587819e-51,623.2788648175905,1,10,v3,nsF5,2,0.85,0.2156
28931,5080,25336,9670,0.3639373779296875,0.239044189453125,2.9875408292429843e-43,2.437152538828166,0.9999129547487395,4.4989157774987976e-32,473.93229409845793,1,10,v4,matrix,3,0.5,0.0627
23794,8211,21792,11825,0.2377777099609375,0.1520843505859375,2.4640879836752503e-19,2.484972441294964,0.9999615555711456,1.5561318727112109e-13,315.8704840475627,1,10,v5,matrix,2,0.8,0.2001
32069,4967,26871,8989,0.413543701171875,0.272857666015625,8.168236849808724e-57,2.703099617808201,0.9998491031345011,2.1084619951008883e-26,560.9566505661069,0,11,clean,,,,
31731,5192,26543,9017,0.4049530029296875,0.267425537109375,2.6226603934009387e-56,2.7087174673589582,0.9999022239630624,2.290385249929009e-26,557.9767268213877,1,11,v0,nsF5,3,0.25,0.0318
31330,5432,26247,9139,0.395172119140625,0.26104736328125,1.9346393651278731e-56,2.714836730858476,0.9999254352482101,3.6204317376921895e-27,558.7544142770558,1,11,v1,nsF5,3,0.55,0.0695
31301,5585,26323,9175,0.39239501953125,0.26165771484375,2.4166695985679225e-65,2.7180106930565335,0.9999361747605211,7.232982428957494e-33,610.5187730332557,1,11,v2,nsF5,2,0.35,0.0884
30557,6188,25739,9332,0.3718414306640625,0.2503509521484375,9.889337767907026e-61,2.7327525810675133,0.9999828689134356,4.924458968689565e-29,583.8544733094865,1,11,v3,nsF5,2,0.85,0.2146
29194,6250,24824,9941,0.35009765625,0.2270965576171875,8.817312829225464e-41,2.7154693598836954,0.9999211711134044,2.1434485898316177e-19,464.11975382167685,1,11,v4,matrix,3,0.5,0.0628
24306,9297,21676,11849,0.2290191650390625,0.1499481201171875,1.7028439042826157e-16,2.7430921123803618,0.9999851520755572,1.0759105691410588e-07,299.1069781562895,1,11,v5,matrix,2,0.8,0.2010
28205,17033,20556,12931,0.17047119140625,0.1163482666015625,1.617378901922832e-73,3.7888146869388604,0.9999995992882438,2.7424006272547456e-48,627.8622696782664,0,12,clean,,,,
28162,17002,20617,12924,0.1702880859375,0.1173858642578125,7.301396184196197e-79,3.7894256432385864,0.999999935886124,6.234043964617057e-54,659.5810192036573,1,12,v0,nsF5,3,0.25,0.0324
28189,17007,20541,12875,0.170623779296875,0.116973876953125,6.693782158095763e-90,3.790364643927164,0.9999994853079974,1.67177073737642e-63,719.9204276756037,1,12,v1,nsF5,3,0.55,0.0709
28055,17117,20545,12943,0.166900634765625,0.115997314453125,9.522322204808602e-88,3.790996583719024,0.999998413549845,1.4093015688115802e-62,703.8092567386939,1,12,v2,nsF5,2,0.35,0.0902
28056,17155,20397,13040,0.1663360595703125,0.1122589111328125,2.873424057187574e-126,3.792509548358555,0.999998716447007,3.1633991171360115e-101,906.0123855104413,1,12,v3,nsF5,2,0.85,0.2179
27371,17668,19942,13251,0.1480560302734375,0.1020965576171875,6.76923357707917e-57,3.7914170461571386,0.9999999855733244,1.8243990635917343e-38,533.877442001123,1,12,v4,matrix,3,0.5,0.0628
25476,18991,18716,14383,0.0989532470703125,0.0661163330078125,3.725294587164467e-19,3.7980600340072193,0.9999981499176811,1.5496085914726568e-12,297.2861059463591,1,12,v5,matrix,2,0.8,0.2000
35593,6110,30721,7517,0.4498748779296875,0.35406494140625,2.606144222666705e-64,2.7239954593952804,0.9984692983176662,7.164689520633456e-50,612.5372956795521,0,13,clean,,,,
35055,6319,30171,7673,0.4384765625,0.343292236328125,3.366153240197588e-64,2.7375650597827192,0.9988908263738966,3.992470017463385e-53,611.8935478112242,1,13,v0,nsF5,3,0.25,0.0322
34596,6607,29646,7855,0.4270782470703125,0.3325042724609375,1.3048817832636158e-59,2.7516656238163173,0.9991681147779099,7.119174249940135e-52,585.1571972240436,1,13,v1,nsF5,3,0.55,0.0704
34276,6806,29365,7889,0.419158935546875,0.32769775390625,5.055778182645496e-65,2.75647234127989,0.9993176748897742,9.153760426134412e-51,616.6586535713312,1,13,v2,nsF5,2,0.35,0.0894
32948,7555,27899,8430,0.3874664306640625,0.2970733642578125,2.2272853540280972e-70,2.786566840128184,0.9998380610924593,2.6085384325516485e-52,647.4368846449445,1,13,v3,nsF5,2,0.85,0.2172
32293,7422,27864,8662,0.3795013427734375,0.292999267578125,3.035184070832572e-45,2.751147578436712,0.9991321444000069,2.955773496385949e-37,499.0317711622007,1,13,v4,matrix,3,0.5,0.0627
26032,10732,22616,11287,0.23345947265625,0.1728668212890625,9.210200038286041e-18,2.8054455212151046,0.999799205660169,3.8963928902791427e-14,314.8832334176754,1,13,v5,matrix,2,0.8,0.2007
24858,12630,21010,13002,0.18658447265625,0.1221923828125,6.672276919262788e-24,4.443810695696205,0.9999900642128811,3.1836273742982483e-12,359.8080726287984,0,14,clean,,,,
24818,12714,20908,13027,0.1846923828125,0.1202545166015625,3.427625429494825e-23,4.443991895463896,0.9999960142188165,3.598443052499983e-11,354.7751372704199,1,14,v0,nsF5,3,0.25,0.0321
24798,12755,20809,13077,0.1837615966796875,0.11798095703125,1.322688876936043e-21,4.444253720398246,0.9999981233300009,2.4999686140174666e-10,343.3983087281755,1,14,v1,nsF5,3,0.55,0.0705
24783,12874,20909,13167,0.1817169189453125,0.118133544921875,4.289818248923609e-17,4.444855624107084,0.9999966359684962,1.4036322946025486e-10,309.76121117521126,1,14,v2,nsF5,2,0.35,0.0898
24465,13111,20508,13110,0.173248291015625,0.112884521484375,2.779244586188372e-18,4.445045156093926,0.9999996661104251,1.575039510318901e-12,318.83503464996977,1,14,v3,nsF5,2,0.85,0.2175
23843,13223,20240,13476,0.16204833984375,0.10321044921875,1.363172033618617e-20,4.445650244545042,0.9999976622133734,2.084855478061591e-09,336.02154859629576,1,14,v4,matrix,3,0.5,0.0627
21711,14763,18705,14392,0.10601806640625,0.0658111572265625,7.138998165923322e-06,4.452118440621501,0.999999695448534,6.185186167855482e-05,209.63468496940285,1,14,v5,matrix,2,0.8,0.2000
37048,10570,33098,8582,0.404022216796875,0.37408447265625,1.1258682421380454e-57,3.9394535783136733,0.9643628673285292,4.86447819280793e-55,573.7784900696612,0,15,clean,,,,
36082,10705,32018,8742,0.3872222900390625,0.35516357421875,1.699539504151474e-54,3.96358984959533,0.9729783953732641,1.1870842938756193e-50,554.9555538237755,1,15,v0,nsF5,3,0.25,0.0314
35045,10953,30906,9056,0.36761474609375,0.333404541015625,3.946877955993124e-52,3.986234809455505,0.9808655600575211,3.3769490834357036e-48,540.8256175091116,1,15,v1,nsF5,3,0.55,0.0689
34786,11106,30451,9123,0.361328125,0.325439453125,4.712648423200514e-53,3.9954856795671074,0.9837230940981525,9.476064482776818e-51,546.3507850473975,1,15,v2,nsF5,2,0.35,0.0882
32590,12144,27925,9963,0.311981201171875,0.274078369140625,4.017095996465654e-43,4.034737226415048,0.9962749756169125,6.218158073017898e-40,485.92547146801274,1,15,v3,nsF5,2,0.85,0.2134
32733,11462,28644,9575,0.3245697021484375,0.2909698486328125,1.8851525128747425e-39,3.9843836140970903,0.9794822103716254,2.5843584309372345e-36,462.94924384200425,1,15,v4,matrix,3,0.5,0.0624
26075,14356,22140,12149,0.1788177490234375,0.1524505615234375,1.2439291078950026e-11,4.0407712949046255,0.9955525167198197,1.2330067353099906e-11,265.333092573816,1,15,v5,matrix,2,0.8,0.2004
33737,15057,29005,10958,0.2850341796875,0.2753753662109375,1.0380247811012772e-189,4.948081585247162,0.9709800996504305,1.7229514500769246e-186,1282.9226311402265,0,16,clean,,,,
32912,15146,28022,11046,0.271087646484375,0.259033203125,2.118826315794563e-176,4.971722656090064,0.9781283051466465,5.285810651570698e-172,1214.761861567289,1,16,v0,nsF5,3,0.25,0.0320
32119,15292,27127,11190,0.2567596435546875,0.2431793212890625,4.4045732479175854e-164,4.993358352283349,0.9846886510314102,3.8505669134881377e-160,1151.2868721619134,1,16,v1,nsF5,3,0.55,0.0703
31764,15357,26867,11303,0.2503509521484375,0.23748779296875,8.904510303784165e-170,5.0008422114035564,0.986877040600451,1.4533362784056529e-161,1180.6805227001983,1,16,v2,nsF5,2,0.35,0.0887
29850,16111,24754,12039,0.2096405029296875,0.1940155029296875,1.215858255317458e-134,5.032567009467101,0.9971043171544445,2.447844020707814e-121,997.7035620330892,1,16,v3,nsF5,2,0.85,0.2156
30387,15557,25504,11451,0.226287841796875,0.2144317626953125,4.883437934580294e-136,4.9898997513500545,0.9831635084464936,1.6141836852905114e-132,1005.0561554558103,1,16,v4,matrix,3,0.5,0.0629
25180,17540,20440,13494,0.1165771484375,0.105987548828125,3.6462346686852296e-58,5.036548332055695,0.9961980046526087,4.3617182112028264e-54,576.662284635128,1,16,v5,matrix,2,0.8,0.1999
22631,8087,21544,12480,0.221923828125,0.1383056640625,2.1730067486155283e-40,3.6111348007803197,0.9999176155167269,1.0389093681489798e-06,452.6277164518716,0,17,clean,,,,
22544,8164,21451,12504,0.21942138671875,0.1365203857421875,3.0206365900026423e-36,3.6125663708743962,0.9999262180881743,1.1692415065770977e-06,426.6845401383271,1,17,v0,nsF5,3,0.25,0.0316
22471,8262,21333,12571,0.2168121337890625,0.133697509765625,3.566829107354837e-31,3.613897326762741,0.9999430831600561,3.345923196805833e-06,394.0915682633112,1,17,v1,nsF5,3,0.55,0.0694
22474,8275,21359,12452,0.2166595458984375,0.1359100341796875,1.3138349457927241e-34,3.614110558930359,0.9999675790861344,6.538849549216722e-07,416.2654520439967,1,17,v2,nsF5,2,0.35,0.0884
22080,8701,21174,12623,0.2041473388671875,0.1304779052734375,2.248290303570603e-31,3.616593268490809,0.9999953956725511,2.3343249858294687e-11,395.3995121100973,1,17,v3,nsF5,2,0.85,0.2141
21355,8762,20636,12950,0.1921539306640625,0.117279052734375,1.430882615396717e-26,3.614578006058266,0.9999366924078013,0.0003742061403952471,363.51357423011297,1,17,v4,matrix,3,0.5,0.0625
18834,10541,19068,13973,0.1265411376953125,0.0777435302734375,1.4360722275590422e-16,3.6212635788129113,0.999992775226778,0.0002553763271163693,292.1063986208852,1,17,v5,matrix,2,0.8,0.2002
25997,16537,19691,13372,0.14434814453125,0.0964202880859375,4.188946338875773e-114,3.5918079145567288,0.9999999991464128,5.765737294063997e-66,856.3684271425103,0,18,clean,,,,
25945,16546,19711,13409,0.1434173583984375,0.096160888671875,1.6362170599073407e-116,3.5933313173419075,0.9999998246352666,3.0040596676642502e-68,869.1084407845461,1,18,v0,nsF5,3,0.25,0.0312
25952,16580,19704,13442,0.14300537109375,0.095550537109375,8.909785277541304e-126,3.5956703650112942,0.9999999325560804,2.175443504417525e-73,917.8687378849046,1,18,v1,nsF5,3,0.55,0.0686
25858,16657,19577,13378,0.1403961181640625,0.0945892333984375,1.042866540927135e-111,3.5963534739220884,0.999998634260219,8.443631067420884e-62,843.6644413640205,1,18,v2,nsF5,2,0.35,0.0878
25843,16852,19579,13493,0.1371917724609375,0.092864990234375,1.307702480541399e-102,3.601187588754334,0.9999996990209546,1.0057389742898118e-60,795.1510043067143,1,18,v3,nsF5,2,0.85,0.2129
25288,17151,19218,13827,0.1241607666015625,0.0822601318359375,9.234417209071139e-90,3.595650231353026,0.9999999375195315,9.22607151555573e-53,725.7883449033645,1,18,v4,matrix,3,0.5,0.0624
23847,18480,18282,14605,0.0818939208984375,0.0561065673828125,1.7334092417931945e-21,3.6045020013667606,0.9999993413678829,1.8591053173344205e-13,320.26597810125526,1,18,v5,matrix,2,0.8,0.2004
26920,15871,20921,13164,0.1685943603515625,0.1183624267578125,2.703406194922214e-55,5.2166851481428544,0.9999079789837045,5.269240043117269e-36,559.7001592343046,0,19,clean,,,,
26842,15982,20785,13197,0.16571044921875,0.11578369140625,1.1473119305124288e-52,5.218126105109092,0.999938843509138,6.628031934087338e-32,544.0396654645521,1,19,v0,nsF5,3,0.25,0.0316
26750,16071,20651,13324,0.1629486083984375,0.1118011474609375,2.8670909061688947e-42,5.219654173337482,0.9999686059349344,3.6019330820754265e-27,480.6188970874424,1,19,v1,nsF5,3,0.55,0.0692
26563,16157,20663,13303,0.158782958984375,0.1123046875,3.122625055961011e-40,5.220036029242043,0.9999709609829954,2.4697125746837473e-27,467.8694011932399,1,19,v2,nsF5,2,0.35,0.0888
26261,16506,20394,13402,0.1488494873046875,0.106689453125,2.9326800468240915e-34,5.222481566110673,0.9999999725903699,7.794122171036872e-26,429.7091851347124,1,19,v3,nsF5,2,0.85,0.2142
25914,16469,20082,13649,0.1441192626953125,0.0981597900390625,2.5374764590147083e-33,5.220110256377444,0.9999638549847182,3.440925302964398e-19,423.6015483131942,1,19,v4,matrix,3,0.5,0.0625
23786,17880,18707,14505,0.090118408203125,0.064117431640625,1.3426720815107922e-13,5.227266843963614,0.9999986942853436,7.69681689969459e-10,281.94159862276103,1,19,v5,matrix,2,0.8,0.2005
39452,8385,35281,6926,0.4740447998046875,0.4326629638671875,0.0,3.43404226086997,0.9630917201548923,0.0,2061.5699143581282,0,20,clean,,,,
38429,8646,34122,7131,0.4544525146484375,0.4118499755859375,0.0,3.4643639899661323,0.9719559527381112,0.0,2013.4203372814457,1,20,v0,nsF5,3,0.25,0.0314
37502,9015,32934,7384,0.4346771240234375,0.389862060546875,0.0,3.493898199975351,0.9798133658860255,0.0,2004.1741107310047,1,20,v1,nsF5,3,0.55,0.0690
37022,9086,32447,7507,0.42626953125,0.38055419921875,0.0,3.505763966783842,0.9830370059728881,2.298083803e-315,1995.9239050813005,1,20,v2,nsF5,2,0.35,0.0879
34856,10228,29706,8421,0.37579345703125,0.3247833251953125,3.1667024e-317,3.5587434156902824,0.99612712550603,7.687694283874233e-302,1915.1190242836276,1,20,v3,nsF5,2,0.85,0.2129
34720,9671,30525,8035,0.3822174072265625,0.343170166015625,3.013886298429952e-258,3.4907896158913077,0.9785950138353685,4.870416537748829e-249,1623.01676292454,1,20,v4,matrix,3,0.5,0.0625
27292,12863,23066,11248,0.2201690673828125,0.180328369140625,3.508917583546707e-111,3.570059443933789,0.9952001612742691,5.0037162766925995e-102,868.3449879726788,1,20,v5,matrix,2,0.8,0.1998
48370,1737,45993,2108,0.7115631103515625,0.6696319580078125,0.0,1.4384544730350557,0.8945828073154343,5.459501085896791e-290,2316.266427385741,0,21,clean,,,,
46805,2123,44185,2474,0.681793212890625,0.6364593505859375,0.0,1.5050057596851958,0.9198751316915779,3.4132861725808964e-265,2211.711394376628,1,21,v0,nsF5,3,0.25,0.0325
44993,2605,42130,2896,0.64678955078125,0.598663330078125,0.0,1.5677749195960535,0.9443393127739876,7.880298570608485e-242,2105.1871322584,1,21,v1,nsF5,3,0.55,0.0712
44135,2964,40982,3183,0.6282196044921875,0.5767669677734375,0.0,1.5938688354830963,0.9536531391566587,1.0828140876269543e-232,2022.1781874825597,1,21,v2,nsF5,2,0.35,0.0904
40271,4913,36385,4773,0.539520263671875,0.48236083984375,4.87751406119e-312,1.7059219895440036,0.9902718618822464,8.429664711377238e-188,1851.275152615303,1,21,v3,nsF5,2,0.85,0.2193
40842,3399,38347,3745,0.5713348388671875,0.527984619140625,7.7376210889196e-311,1.5597668379692369,0.9388739153505412,3.425644683235246e-215,1845.3943015118548,1,21,v4,matrix,3,0.5,0.0628
28821,8541,26362,8634,0.3094482421875,0.2705078125,1.244591657070303e-118,1.7315527621639852,0.9869583535208261,1.5260522257096466e-80,877.9378566047616,1,21,v5,matrix,2,0.8,0.2006
34512,8772,31244,8716,0.39276123046875,0.34375,4.441637452527699e-193,3.558539831128065,0.9949320291253528,3.5805389045196556e-264,1300.1098432592141,0,22,clean,,,,
33774,8915,30433,8881,0.3793182373046875,0.328857421875,2.5541850960703163e-193,3.573697795767809,0.9960240867725164,2.9530815811380628e-251,1301.334891215522,1,22,v0,nsF5,3,0.25,0.0328
33084,9119,29616,9117,0.3656768798828125,0.3127899169921875,9.455599469766206e-192,3.5893620135339925,0.9970994189689448,8.08179281204741e-248,1293.336468404889,1,22,v1,nsF5,3,0.55,0.0720
32835,9177,29321,9088,0.360992431640625,0.3087310791015625,1.2008495538268402e-184,3.594731985865532,0.9976851877568141,6.185450205073074e-238,1257.0420266592519,1,22,v2,nsF5,2,0.35,0.0913
31370,9797,27524,9687,0.3291778564453125,0.2721710205078125,1.5208549346973835e-195,3.6227881110749514,0.9993985810085918,2.7462480982861384e-206,1312.6733881535142,1,22,v3,nsF5,2,0.85,0.2228
31049,9719,27870,9664,0.325469970703125,0.277801513671875,2.135459388146113e-149,3.5886173386297395,0.996959510703984,4.579956084022859e-207,1075.0409523055414,1,22,v4,matrix,3,0.5,0.0625
25200,12438,22233,12050,0.194732666015625,0.1553802490234375,1.6604948431303272e-62,3.637685708103125,0.9993765652451214,2.9311754764432404e-87,602.064503950258,1,22,v5,matrix,2,0.8,0.2005
25835,14399,20551,12966,0.17449951171875,0.1157379150390625,8.561206303773617e-29,3.8655370709214902,0.999998005924787,1.7641832784065222e-12,393.5374265345777,0,23,clean,,,,
25868,14469,20515,12923,0.1739349365234375,0.1158447265625,5.465022314969111e-26,3.8669717456063983,0.9999985883561724,1.4337182194318065e-10,374.37903476770697,1,23,v0,nsF5,3,0.25,0.0316
25851,14537,20373,13081,0.172637939453125,0.11126708984375,6.06996081160833e-25,3.868468983191172,0.9999996735714098,1.3750730473565155e-09,367.1146998931438,1,23,v1,nsF5,3,0.55,0.0694
25723,14642,20494,13041,0.1690826416015625,0.1137237548828125,2.80011233935506e-26,3.8684088263897625,0.9999999831390203,2.4346928309070133e-08,376.3842469689539,1,23,v2,nsF5,2,0.35,0.0879
25567,14832,20374,13028,0.1638031005859375,0.112091064453125,2.556826004850415e-20,3.871422749972359,0.9999984782960534,1.1270107863478393e-05,334.0165846736868,1,23,v3,nsF5,2,0.85,0.2138
24973,15037,19821,13425,0.151611328125,0.09759521484375,2.5323181004728262e-17,3.868231507048417,0.9999995128757055,1.236234615849967e-06,311.5222615059952,1,23,v4,matrix,3,0.5,0.0627
23062,16591,18729,14247,0.0987396240234375,0.068389892578125,1.7595318970998155e-06,3.874841037224869,0.9999970621409151,0.06036918920279518,216.29343266527792,1,23,v5,matrix,2,0.8,0.2000
34217,1757,32839,7575,0.49530029296875,0.385498046875,7.657757699961169e-235,2.653701477423479,0.9931523285967865,1.854621164603639e-230,1486.838803699844,0,24,clean,,,,
33541,2026,32124,7654,0.4808807373046875,0.373382568359375,7.481827662801427e-226,2.663634685430814,0.9947286102427347,1.738265012110297e-219,1441.849153851063,1,24,v0,nsF5,3,0.25,0.0316
32855,2329,31273,7705,0.465789794921875,0.359619140625,2.4822070267012507e-204,2.673871176151589,0.9963019069156496,1.928375313731791e-200,1333.6276358317325,1,24,v1,nsF5,3,0.55,0.0696
32390,2511,30956,7880,0.4559173583984375,0.35211181640625,2.840481867164795e-204,2.6785756816965534,0.996989183177176,2.892341578955937e-199,1333.3320963411923,1,24,v2,nsF5,2,0.35,0.0889
30940,3553,29243,8386,0.4178924560546875,0.3182525634765625,2.4330135635873234e-174,2.699426272566441,0.9992874927760724,4.864982297786095e-159,1181.35195312436,1,24,v3,nsF5,2,0.85,0.2156
30098,3017,29028,8352,0.4132232666015625,0.31549072265625,2.8025301372679476e-170,2.6748004564599963,0.9960006852798302,1.0681874174414813e-167,1160.5765248179237,1,24,v4,matrix,3,0.5,0.0625
